id,source,title,content,category
4179,netflix_titles.csv,Greenleaf,"The unscrupulous world of the Greenleaf family and their sprawling Memphis megachurch, where scandalous secrets and lies are as numerous as the faithful. Born of the church, the Greenleaf family love and care for each other, but beneath the surface lies a den of iniquity—greed, adultery, sibling rivalry and conflicting values—that threatens to tear apart the very core of their faith that holds them together.
    
Genre: Drama
Type: tv
Release Year: 2016
Director: Unknown
Actors: Lynn Whitfield, Keith David, Lamman Rucker, Merle Dandridge, Kim Hawthorne Lynn Whitfield Keith David Lamman Rucker Merle Dandridge Kim Hawthorne
IMDB Rating: 7.5
Available in 127 countries",Drama
4180,netflix_titles.csv,Gypsy,"The journey of Jean Holloway – a therapist who begins to develop dangerous and intimate relationships with the people in her patients' lives.
    
Genre: Drama, Thriller
Type: tv
Release Year: 2017
Director: Unknown
Actors: Naomi Watts, Billy Crudup, Sophie Cookson, Karl Glusman, Lucy Boynton Naomi Watts Billy Crudup Sophie Cookson Karl Glusman Lucy Boynton
IMDB Rating: 6.7
Available in 124 countries",Drama
4181,netflix_titles.csv,Age of Youth,"With different personalities, life goals and taste in men, five female college students become housemates in a shared residence called Belle Epoque.
    
Genre: Comedy, Drama, Romance
Type: tv
Release Year: 2016
Director: Unknown
Actors: Han Yeri, Han Seung-yeon, Park Eun-bin, Ji Woo, Choi A-ra Han Yeri Han Seungyeon Park Eunbin Ji Woo Choi Ara
IMDB Rating: 8.2
Available in 123 countries",Comedy
4182,netflix_titles.csv,Designated Survivor,"Tom Kirkman, a low-level cabinet member is suddenly appointed President of the United States after a catastrophic attack during the State of the Union kills everyone above him in the Presidential line of succession.
    
Genre: Action, Drama, Mystery
Type: tv
Release Year: 2016
Director: Unknown
Actors: Kiefer Sutherland, Maggie Q, Kal Penn, Adan Canto, Italia Ricci Kiefer Sutherland Maggie Q Kal Penn Adan Canto Italia Ricci
IMDB Rating: 7.4
Available in 130 countries",Action
4183,netflix_titles.csv,Word Party,"Meet Bailey, Franny, Kip and Lulu. They're adorable baby animals, and they want you to join the party and help them learn!
    
Genre: Animation, Family
Type: tv
Release Year: 2016
Director: Unknown
Actors: Misty Rosas, Dorien Davies, Donna Kimball, John Tartaglia, Elizabeth Roberts Misty Rosas Dorien Davies Donna Kimball John Tartaglia Elizabeth Roberts
IMDB Rating: 5.5
Available in 124 countries",Animation
4184,netflix_titles.csv,Cinderella and the Four Knights,"Catching the eye of a wealthy gentleman, spunky Ha-won gets hired to live with his three immature grandsons so she can whip them into shape.
    
Genre: Comedy, Romance
Type: tv
Release Year: 2016
Director: Unknown
Actors: Jung Il-woo, Park So-dam, Ahn Jae-hyun, Lee Jung-shin, Hye-ri Kim Jung Ilwoo Park Sodam Ahn Jaehyun Lee Jungshin Hyeri Kim
IMDB Rating: 7.4
Available in 108 countries",Comedy
4185,netflix_titles.csv,Haters Back Off! Haters Back Off,"Delve into the oddball family life of Miranda Sings, an incredibly confident, totally untalented star on the rise, who continues to fail upward by the power of her belief that she was born famous, it's just no one knows it yet.
    
Genre: Comedy, Drama, Family
Type: tv
Release Year: 2016
Director: Unknown
Actors: Colleen Ballinger, Angela Kinsey, Francesca Reale, Erik Stocklin, Steve Little Colleen Ballinger Angela Kinsey Francesca Reale Erik Stocklin Steve Little
IMDB Rating: 5.9
Available in 122 countries",Comedy
4186,netflix_titles.csv,Eastsiders,"What happens after the world ends?  This show explores the aftermath of infidelity on a gay couple in Silver Lake, CA.
    
Genre: Drama
Type: tv
Release Year: 2012
Director: Unknown
Actors: Van Hansis, Kit Williamson, John Halbach, Matthew McKelligon, Leith M. Burke Van Hansis Kit Williamson John Halbach Matthew McKelligon Leith M Burke
IMDB Rating: 6.9
Available in 127 countries",Drama
4187,netflix_titles.csv,Home: Adventures with Tip & Oh Home Adventures with Tip  Oh,"Picking up where the 2015 film left off, this coming-of-age buddy comedy follows fearless Tip and overenthusiastic Oh, as they navigate the crazily combined human and alien culture they live in, finding adventure everywhere they go.
    
Genre: Adventure, Animation, Comedy
Type: tv
Release Year: 2016
Director: Unknown
Actors: Rachel Crow, Mark Whitten, Matt Jones, Ana Ortiz, Ron Funches Rachel Crow Mark Whitten Matt Jones Ana Ortiz Ron Funches
IMDB Rating: 6.1
Available in 68 countries",Adventure
4188,netflix_titles.csv,Beat Bugs,"Jay, Kumi, Crick, Buzz, and Walter are best friends who band together to explore and learn in an overgrown suburban backyard, which to them is their entire universe. Each episode of this animated series features songs by The Beatles performed by artists including Daniel Johns, Robbie Williams and Pink to tell uplifting and life-affirming stories filled with hope and melody.
    
Genre: Adventure, Animation, Comedy
Type: tv
Release Year: 2016
Director: Unknown
Actors: Lili Beaudoin, Charles Demers, Ashleigh Ball, Rebecca Husain, Erin Mathews Lili Beaudoin Charles Demers Ashleigh Ball Rebecca Husain Erin Mathews
IMDB Rating: 7.4
Available in 124 countries",Adventure
4189,netflix_titles.csv,Chesapeake Shores,"A divorced mom deals with an old romance and complicated family issues when she returns to her hometown with her twin daughters.
    
Genre: Drama, Family
Type: tv
Release Year: 2016
Director: Unknown
Actors: Meghan Ory, Laci J. Mailey, Emilie Ullerup, Barbara Niven, Robert Buckley Meghan Ory Laci J Mailey Emilie Ullerup Barbara Niven Robert Buckley
IMDB Rating: 7.5
Available in 125 countries",Drama
4190,netflix_titles.csv,Bottersnikes & Gumbles Bottersnikes  Gumbles,"In a far away forgotten valley heaped with long-abandoned junk, a timeless battle rages between good and evil… and also between squishy and scaly, happy and grumpy, clever and wily… handsome and plain old ugly. This is the land of Bottersnikes and Gumbles.
    
Genre: Adventure, Animation, Comedy
Type: tv
Release Year: 2015
Director: Unknown
Actors: Robbie Daymond, Tara Sands, Ray Chase, Alex Babic Robbie Daymond Tara Sands Ray Chase Alex Babic
IMDB Rating: 4.9
Available in 125 countries",Adventure
4191,netflix_titles.csv,Fearless,"On a journey from Brazil to the Las Vegas championships, professional bull riders risk it all to earn money, respect and titles.
    
Genre: Documentary
Type: tv
Release Year: 2016
Director: Andrew Fried
Actors: Grant Crookes, Ty Hurley, Ty Murray, Silvano Alves, Adriano Moraes Grant Crookes Ty Hurley Ty Murray Silvano Alves Adriano Moraes
IMDB Rating: 7.1
Available in 124 countries",Documentary
4192,netflix_titles.csv,RuPaul's Drag Race All Stars RuPauls Drag Race All Stars,"The most celebrated competitors from RuPaul's Drag Race vie for a second chance to enter Drag Race herstory. This drag queen showdown is filled with plenty of heated competition, lip-syncing for the legacy, and, of course, the All-Stars Snatch Game.
    
Genre: Game-Show, Reality-TV
Type: tv
Release Year: 2012
Director: Unknown
Actors: RuPaul, Michelle Visage, Gottmik, Jorgeous, Vanessa Vanjie Mateo RuPaul Michelle Visage Gottmik Jorgeous Vanessa Vanjie Mateo
IMDB Rating: 8.5
Available in 124 countries",Game-Show
4193,netflix_titles.csv,The Disastrous Life of Saiki K. The Disastrous Life of Saiki K,"Gifted with a wide assortment of supernatural abilities ranging from telepathy to x-ray vision, Kusuo Saiki finds this so-called blessing to be nothing but a curse. As all the inconveniences his powers cause constantly pile up, all Kusuo aims for is an ordinary, hassle-free life—a life where ignorance is bliss.
    
Genre: Animation, Comedy, Fantasy
Type: tv
Release Year: 2016
Director: Unknown
Actors: Hiroshi Kamiya, Ai Kayano, Maaya Uchida, Yoshimasa Hosoya, Nobunaga Shimazaki Hiroshi Kamiya Ai Kayano Maaya Uchida Yoshimasa Hosoya Nobunaga Shimazaki
IMDB Rating: 8.3
Available in 125 countries",Animation
4194,netflix_titles.csv,Travelers,"Hundreds of years from now, the last surviving humans discover the means of sending consciousness back through time, directly into people in the 21st century. These ""travelers"" assume the lives of seemingly random people, while secretly working as teams to perform missions in order to save humanity from a terrible future.
    
Genre: Drama, Mystery, Sci-Fi
Type: tv
Release Year: 2016
Director: Unknown
Actors: Eric McCormack, MacKenzie Porter, Nesta Cooper, Jared Abrahamson, Reilly Dolman Eric McCormack MacKenzie Porter Nesta Cooper Jared Abrahamson Reilly Dolman
IMDB Rating: 8.0
Available in 126 countries",Drama
4195,netflix_titles.csv,Hip-Hop Evolution HipHop Evolution,"Hip-Hop today is a global culture that has changed music, dance, fashion, language —and even politics. But where did this worldwide cultural movement begin? We trace hip-hop back to its humble beginnings, when the kids of the Bronx crammed into house parties, rec rooms, and public parks to hear music like they’d never heard it before.
    
Genre: Documentary, Music
Type: tv
Release Year: 2016
Director: Unknown
Actors: Grandmaster Flash, Afrika Bambaataa, Ice-T, Ice Cube, Shad Grandmaster Flash Afrika Bambaataa IceT Ice Cube Shad
IMDB Rating: 8.4
Available in 127 countries",Documentary
4196,netflix_titles.csv,Secrets of Great British Castles,"Historian Dan Jones explores the millennium of history behind six of Great Britain's most famous castles: Warwick, Dover, Caernarfon, the Tower of London, Carrickfergus, and Stirling.
    
Genre: Documentary, History
Type: tv
Release Year: 2015
Director: Unknown
Actors: Dan Jones
IMDB Rating: 7.7
Available in 121 countries",Documentary
4197,netflix_titles.csv,Mindhunter,"An agent in the FBI's Elite Serial Crime Unit develops profiling techniques as he pursues notorious serial killers and rapists.
    
Genre: Crime, Drama, Mystery
Type: tv
Release Year: 2017
Director: Unknown
Actors: Jonathan Groff, Holt McCallany, Anna Torv, Stacey Roca Jonathan Groff Holt McCallany Anna Torv Stacey Roca
IMDB Rating: 8.6
Available in 128 countries",Crime
4198,netflix_titles.csv,Dirk Gently's Holistic Detective Agency Dirk Gentlys Holistic Detective Agency,"A comedic thriller that follows the bizarre adventures of eccentric “holistic” detective Dirk Gently and his reluctant assistant Todd. An adaptation of Douglas Adams’ wildly successful comic novels.
    
Genre: Action, Adventure, Comedy
Type: tv
Release Year: 2016
Director: Unknown
Actors: Samuel Barnett, Elijah Wood, Hannah Marks, Jade Eshete, Fiona Dourif Samuel Barnett Elijah Wood Hannah Marks Jade Eshete Fiona Dourif
IMDB Rating: 8.1
Available in 123 countries",Action
4199,netflix_titles.csv,Paranoid,"The murder of a female GP in a rural playground in front of numerous witnesses draws a group of detectives into an ever-darkening mystery that takes them across Europe, aided by mysterious notes sent by the ""Ghost Detective"".
    
Genre: Crime, Drama, Mystery
Type: tv
Release Year: 2016
Director: Unknown
Actors: Indira Varma, Robert Glenister, Neil Stuke, Christiane Paul, Lesley Sharp Indira Varma Robert Glenister Neil Stuke Christiane Paul Lesley Sharp
IMDB Rating: 6.6
Available in 124 countries",Crime
4200,netflix_titles.csv,The Loud House,"Welcome to the Loud House, where life can get pretty crazy. One boy, TEN girls?! Lincoln Loud wouldn’t change it for the world!
    
Genre: Action, Adventure, Animation
Type: tv
Release Year: 2015
Director: Chris Savino
Actors: Cristina Pucelli, Grey DeLisle, Liliana Mumy, Nika Futterman, Jessica DiCicco Cristina Pucelli Grey DeLisle Liliana Mumy Nika Futterman Jessica DiCicco
IMDB Rating: 6.9
Available in 63 countries",Action
4201,netflix_titles.csv,Kim's Convenience Kims Convenience,"The funny, heartfelt story of The Kims, a Korean-Canadian family, running a convenience store in downtown Toronto. Mr. and Mrs. Kim ('Appa' and 'Umma') immigrated to Toronto in the '80s to set up shop near Regent Park and had two kids, Jung and Janet who are now young adults. However, when Jung was 16, he and Appa had a major falling out involving a physical fight, stolen money and Jung leaving home. Father and son have been estranged since.
    
Genre: Comedy
Type: tv
Release Year: 2016
Director: Unknown
Actors: Paul Sun-Hyung Lee, Jean Yoon, Andrea Bang, Simu Liu, Andrew Phung Paul SunHyung Lee Jean Yoon Andrea Bang Simu Liu Andrew Phung
IMDB Rating: 8.2
Available in 82 countries",Comedy
4202,netflix_titles.csv,Vikingane,"Norsemen is an epic and humorous drama series set in the Viking Age. The residents of an 8th-century Viking village experience political rivalry, social change and innovations that upend their culture and way of life.
    
Genre: Comedy, History
Type: tv
Release Year: 2016
Director: Unknown
Actors: Trond Fausa Aurvåg, Jon Øigarden, Kåre Conradi, Silje Torp, Mikkel Bratt Silset Trond Fausa Aurvåg Jon Øigarden Kåre Conradi Silje Torp Mikkel Bratt Silset
IMDB Rating: 7.7
Available in 128 countries",Comedy
4203,netflix_titles.csv,Trollhunters: Tales of Arcadia Trollhunters Tales of Arcadia,"After uncovering a mysterious amulet, an average teen assumes an unlikely destiny and sets out to save two worlds.
    
Genre: Action, Adventure, Animation
Type: tv
Release Year: 2016
Director: Unknown
Actors: Lexi Medrano, Charlie Saxton, Amy Landecker, Kelsey Grammer, Fred Tatasciore Lexi Medrano Charlie Saxton Amy Landecker Kelsey Grammer Fred Tatasciore
IMDB Rating: 8.4
Available in 130 countries",Action
4204,netflix_titles.csv,We Married as a Job,"A series of events leads single, 25-year-old Mikuri Moriyama and 36-year-old Hiramasa Tsuzaki to marry as a cover.
    
Genre: Comedy, Romance
Type: tv
Release Year: 2016
Director: Unknown
Actors: Yui Aragaki, Gen Hoshino, Ryohei Otani, Yuriko Ishida, Arata Furuta Yui Aragaki Gen Hoshino Ryohei Otani Yuriko Ishida Arata Furuta
IMDB Rating: 7.8
Available in 118 countries",Comedy
4205,netflix_titles.csv,Crazyhead,"Amy and Raquel attempt to navigate their way through the choppy waters of their early twenties whilst simultaneously kicking the ass of some seriously gnarly demons. What could possibly go wrong?
    
Genre: Comedy, Horror, Sci-Fi
Type: tv
Release Year: 2016
Director: Unknown
Actors: Cara Theobold, Susan Wokoma, Arinzé Kene, Lewis Reeves, Riann Steele Cara Theobold Susan Wokoma Arinzé Kene Lewis Reeves Riann Steele
IMDB Rating: 7.2
Available in 125 countries",Comedy
4206,netflix_titles.csv,The Mist,"A small town family is torn apart by a brutal crime. As they deal with the fallout an eerie mist rolls in, suddenly cutting them off from the rest of the world, and in some cases, each other.
    
Genre: Drama, Horror, Mystery
Type: tv
Release Year: 2017
Director: Unknown
Actors: Morgan Spector, Alyssa Sutherland, Gus Birney, Danica Ćurčić, Okezie Morro Morgan Spector Alyssa Sutherland Gus Birney Danica Ćurčić Okezie Morro
IMDB Rating: 5.4
Available in 123 countries",Drama
